,game,player_1,player_2,loss_1,loss_2,player_1_opt,player_1_rand,eps
11998,11999,X,O,0.06786289811134338,0,-0.71,0.828,0.8
12248,12249,X,O,0.06792164593935013,0,-0.868,0.828,0.8
12498,12499,X,O,0.06850848346948624,0,-0.764,0.82,0.8
12748,12749,X,O,0.07545509934425354,0,-0.64,0.824,0.8
12998,12999,X,O,0.055439550429582596,0,-1.0,0.852,0.8
13248,13249,X,O,0.062145743519067764,0,-0.628,0.85,0.8
13498,13499,X,O,0.06495468318462372,0,-0.728,0.858,0.8
13748,13749,X,O,0.061471160501241684,0,-0.626,0.848,0.8
13998,13999,X,O,0.1058407872915268,0,-0.864,0.864,0.8
14248,14249,X,O,0.07495462894439697,0,-0.784,0.87,0.8
14498,14499,X,O,0.06598399579524994,0,-0.658,0.874,0.8
14748,14749,X,O,0.04999466612935066,0,-0.508,0.864,0.8
14998,14999,X,O,0.03188774362206459,0,-1.0,0.82,0.8
15248,15249,X,O,0.06331195682287216,0,-0.78,0.866,0.8
15498,15499,X,O,0.0959693193435669,0,-0.562,0.842,0.8
15748,15749,X,O,0.07664415240287781,0,-0.71,0.882,0.8
15998,15999,X,O,0.052199579775333405,0,-0.616,0.888,0.8
16248,16249,X,O,0.051839977502822876,0,-0.54,0.854,0.8
16498,16499,X,O,0.07652498781681061,0,-0.656,0.82,0.8
16748,16749,X,O,0.031215650960803032,0,-0.636,0.822,0.8
16998,16999,X,O,0.04546264186501503,0,-0.54,0.794,0.8
17248,17249,X,O,0.040818288922309875,0,-0.454,0.862,0.8
17498,17499,X,O,0.04883582144975662,0,-0.608,0.808,0.8
17748,17749,X,O,0.056092098355293274,0,-0.68,0.826,0.8
17998,17999,X,O,0.0680682584643364,0,-0.688,0.824,0.8
18248,18249,X,O,0.06784141063690186,0,-0.536,0.828,0.8
18498,18499,X,O,0.07692041993141174,0,-0.56,0.88,0.8
18748,18749,X,O,0.07591620087623596,0,-0.904,0.844,0.8
18998,18999,X,O,0.07285305112600327,0,-0.688,0.802,0.8
19248,19249,X,O,0.05212939530611038,0,-0.544,0.806,0.8
19498,19499,X,O,0.08862840384244919,0,-0.676,0.85,0.8
19748,19749,X,O,0.02728014811873436,0,-0.902,0.786,0.8
19998,19999,X,O,0.031028330326080322,0,-1.0,0.926,0.8
